cardnumber,name,cardtype,setfolder,imgname,set,entrancecost,handcost,symbol,combath,supporth,combati,supporti,attribute,effect,jutsucost,rarity,flavor
J762,J762,Jutsu,set_19_path_of_pain,j762.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
J763,J763,Jutsu,set_19_path_of_pain,j763.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
J764,J764,Jutsu,set_19_path_of_pain,j764.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
J765,J765,Jutsu,set_19_path_of_pain,j765.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
J766,J766,Jutsu,set_19_path_of_pain,j766.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
J767,J767,Jutsu,set_19_path_of_pain,j767.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
J768,J768,Jutsu,set_19_path_of_pain,j768.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
J769,J769,Jutsu,set_19_path_of_pain,j769.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
J770,J770,Jutsu,set_19_path_of_pain,j770.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
J771,J771,Jutsu,set_19_path_of_pain,j771.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
J772,J772,Jutsu,set_19_path_of_pain,j772.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
M699,M699,Mission,set_19_path_of_pain,m699.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
M700,M700,Mission,set_19_path_of_pain,m700.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
M701,M701,Mission,set_19_path_of_pain,m701.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
M702,M702,Mission,set_19_path_of_pain,m702.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
M703,M703,Mission,set_19_path_of_pain,m703.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
M704,M704,Mission,set_19_path_of_pain,m704.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
M705,M705,Mission,set_19_path_of_pain,m705.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
M706,M706,Mission,set_19_path_of_pain,m706.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
M707,M707,Mission,set_19_path_of_pain,m707.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
M708,M708,Mission,set_19_path_of_pain,m708.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
M709,M709,Mission,set_19_path_of_pain,m709.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
M710,M710,Mission,set_19_path_of_pain,m710.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
M711,M711,Mission,set_19_path_of_pain,m711.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
M712,M712,Mission,set_19_path_of_pain,m712.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
M713E,M713E,Mission,set_19_path_of_pain,m713e.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
M714,M714,Mission,set_19_path_of_pain,m714.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
M715,M715,Mission,set_19_path_of_pain,m715.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
M716,M716,Mission,set_19_path_of_pain,m716.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
M717E,M717E,Mission,set_19_path_of_pain,m717e.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
M718,M718,Mission,set_19_path_of_pain,m718.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
M719E,M719E,Mission,set_19_path_of_pain,m719e.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
M720,M720,Mission,set_19_path_of_pain,m720.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
M721,M721,Mission,set_19_path_of_pain,m721.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
M722,M722,Mission,set_19_path_of_pain,m722.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N1000,N1000,Ninja,set_19_path_of_pain,n1000.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N1001,N1001,Ninja,set_19_path_of_pain,n1001.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N1002,N1002,Ninja,set_19_path_of_pain,n1002.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N1003,N1003,Ninja,set_19_path_of_pain,n1003.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N1004,N1004,Ninja,set_19_path_of_pain,n1004.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N1005,N1005,Ninja,set_19_path_of_pain,n1005.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N1006,N1006,Ninja,set_19_path_of_pain,n1006.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N949,N949,Ninja,set_19_path_of_pain,n949.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N950,N950,Ninja,set_19_path_of_pain,n950.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N951,N951,Ninja,set_19_path_of_pain,n951.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N952,N952,Ninja,set_19_path_of_pain,n952.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N953,N953,Ninja,set_19_path_of_pain,n953.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N954,N954,Ninja,set_19_path_of_pain,n954.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N955,N955,Ninja,set_19_path_of_pain,n955.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N956,N956,Ninja,set_19_path_of_pain,n956.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N957,N957,Ninja,set_19_path_of_pain,n957.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N958,N958,Ninja,set_19_path_of_pain,n958.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N959,N959,Ninja,set_19_path_of_pain,n959.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N960,N960,Ninja,set_19_path_of_pain,n960.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N961,N961,Ninja,set_19_path_of_pain,n961.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N962,N962,Ninja,set_19_path_of_pain,n962.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N963,N963,Ninja,set_19_path_of_pain,n963.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N964,N964,Ninja,set_19_path_of_pain,n964.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N965E,N965E,Ninja,set_19_path_of_pain,n965e.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N966,N966,Ninja,set_19_path_of_pain,n966.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N967,N967,Ninja,set_19_path_of_pain,n967.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N968,N968,Ninja,set_19_path_of_pain,n968.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N969,N969,Ninja,set_19_path_of_pain,n969.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N970,N970,Ninja,set_19_path_of_pain,n970.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N971,N971,Ninja,set_19_path_of_pain,n971.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N972,N972,Ninja,set_19_path_of_pain,n972.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N973E,N973E,Ninja,set_19_path_of_pain,n973e.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N974E,N974E,Ninja,set_19_path_of_pain,n974e.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N975,N975,Ninja,set_19_path_of_pain,n975.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N976,N976,Ninja,set_19_path_of_pain,n976.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N977,N977,Ninja,set_19_path_of_pain,n977.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N978,N978,Ninja,set_19_path_of_pain,n978.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N979,N979,Ninja,set_19_path_of_pain,n979.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N980,N980,Ninja,set_19_path_of_pain,n980.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N981,N981,Ninja,set_19_path_of_pain,n981.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N982,N982,Ninja,set_19_path_of_pain,n982.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N983,N983,Ninja,set_19_path_of_pain,n983.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N984E,N984E,Ninja,set_19_path_of_pain,n984e.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N985,N985,Ninja,set_19_path_of_pain,n985.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N986,N986,Ninja,set_19_path_of_pain,n986.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N987,N987,Ninja,set_19_path_of_pain,n987.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N988,N988,Ninja,set_19_path_of_pain,n988.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N989,N989,Ninja,set_19_path_of_pain,n989.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N990,N990,Ninja,set_19_path_of_pain,n990.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N991,N991,Ninja,set_19_path_of_pain,n991.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N992,N992,Ninja,set_19_path_of_pain,n992.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N993,N993,Ninja,set_19_path_of_pain,n993.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N994,N994,Ninja,set_19_path_of_pain,n994.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N995,N995,Ninja,set_19_path_of_pain,n995.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N996,N996,Ninja,set_19_path_of_pain,n996.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N997,N997,Ninja,set_19_path_of_pain,n997.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N998,N998,Ninja,set_19_path_of_pain,n998.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
N999,N999,Ninja,set_19_path_of_pain,n999.webp,Set 19 Path Of Pain,0,0,['Fire'],,,,,,,,Common,
J001,J001,Jutsu,set_1_path_of_the_hokage,j001.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J002,J002,Jutsu,set_1_path_of_the_hokage,j002.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J003,J003,Jutsu,set_1_path_of_the_hokage,j003.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J004,J004,Jutsu,set_1_path_of_the_hokage,j004.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J005,J005,Jutsu,set_1_path_of_the_hokage,j005.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J006,J006,Jutsu,set_1_path_of_the_hokage,j006.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J007,J007,Jutsu,set_1_path_of_the_hokage,j007.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J008,J008,Jutsu,set_1_path_of_the_hokage,j008.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J009,J009,Jutsu,set_1_path_of_the_hokage,j009.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J010,J010,Jutsu,set_1_path_of_the_hokage,j010.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J011,J011,Jutsu,set_1_path_of_the_hokage,j011.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J012,J012,Jutsu,set_1_path_of_the_hokage,j012.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J013,J013,Jutsu,set_1_path_of_the_hokage,j013.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J014,J014,Jutsu,set_1_path_of_the_hokage,j014.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J015,J015,Jutsu,set_1_path_of_the_hokage,j015.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J016E,J016E,Jutsu,set_1_path_of_the_hokage,j016e.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J017,J017,Jutsu,set_1_path_of_the_hokage,j017.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J018,J018,Jutsu,set_1_path_of_the_hokage,j018.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J019E,J019E,Jutsu,set_1_path_of_the_hokage,j019e.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J020E,J020E,Jutsu,set_1_path_of_the_hokage,j020e.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J021,J021,Jutsu,set_1_path_of_the_hokage,j021.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J022,J022,Jutsu,set_1_path_of_the_hokage,j022.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J023,J023,Jutsu,set_1_path_of_the_hokage,j023.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J024,J024,Jutsu,set_1_path_of_the_hokage,j024.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J025,J025,Jutsu,set_1_path_of_the_hokage,j025.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J026E,J026E,Jutsu,set_1_path_of_the_hokage,j026e.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J027E,J027E,Jutsu,set_1_path_of_the_hokage,j027e.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J028E,J028E,Jutsu,set_1_path_of_the_hokage,j028e.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J029,J029,Jutsu,set_1_path_of_the_hokage,j029.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J030,J030,Jutsu,set_1_path_of_the_hokage,j030.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J031E,J031E,Jutsu,set_1_path_of_the_hokage,j031e.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J032,J032,Jutsu,set_1_path_of_the_hokage,j032.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J033,J033,Jutsu,set_1_path_of_the_hokage,j033.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J034,J034,Jutsu,set_1_path_of_the_hokage,j034.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J035,J035,Jutsu,set_1_path_of_the_hokage,j035.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J036,J036,Jutsu,set_1_path_of_the_hokage,j036.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J037,J037,Jutsu,set_1_path_of_the_hokage,j037.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J038,J038,Jutsu,set_1_path_of_the_hokage,j038.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J039,J039,Jutsu,set_1_path_of_the_hokage,j039.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J040,J040,Jutsu,set_1_path_of_the_hokage,j040.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J041,J041,Jutsu,set_1_path_of_the_hokage,j041.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
J042,J042,Jutsu,set_1_path_of_the_hokage,j042.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M001,M001,Mission,set_1_path_of_the_hokage,m001.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M002,M002,Mission,set_1_path_of_the_hokage,m002.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M003,M003,Mission,set_1_path_of_the_hokage,m003.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M004,M004,Mission,set_1_path_of_the_hokage,m004.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M005,M005,Mission,set_1_path_of_the_hokage,m005.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M006,M006,Mission,set_1_path_of_the_hokage,m006.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M007,M007,Mission,set_1_path_of_the_hokage,m007.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M008,M008,Mission,set_1_path_of_the_hokage,m008.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M009E,M009E,Mission,set_1_path_of_the_hokage,m009e.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M010,M010,Mission,set_1_path_of_the_hokage,m010.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M011,M011,Mission,set_1_path_of_the_hokage,m011.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M012,M012,Mission,set_1_path_of_the_hokage,m012.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M013,M013,Mission,set_1_path_of_the_hokage,m013.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M014,M014,Mission,set_1_path_of_the_hokage,m014.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M015,M015,Mission,set_1_path_of_the_hokage,m015.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M016,M016,Mission,set_1_path_of_the_hokage,m016.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M017,M017,Mission,set_1_path_of_the_hokage,m017.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M018,M018,Mission,set_1_path_of_the_hokage,m018.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M019,M019,Mission,set_1_path_of_the_hokage,m019.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M020,M020,Mission,set_1_path_of_the_hokage,m020.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M021,M021,Mission,set_1_path_of_the_hokage,m021.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M022E,M022E,Mission,set_1_path_of_the_hokage,m022e.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M023E,M023E,Mission,set_1_path_of_the_hokage,m023e.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M024,M024,Mission,set_1_path_of_the_hokage,m024.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M025E,M025E,Mission,set_1_path_of_the_hokage,m025e.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M026,M026,Mission,set_1_path_of_the_hokage,m026.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M027E,M027E,Mission,set_1_path_of_the_hokage,m027e.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M028,M028,Mission,set_1_path_of_the_hokage,m028.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M029,M029,Mission,set_1_path_of_the_hokage,m029.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M030,M030,Mission,set_1_path_of_the_hokage,m030.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M031,M031,Mission,set_1_path_of_the_hokage,m031.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M032,M032,Mission,set_1_path_of_the_hokage,m032.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M033,M033,Mission,set_1_path_of_the_hokage,m033.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M034,M034,Mission,set_1_path_of_the_hokage,m034.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M035,M035,Mission,set_1_path_of_the_hokage,m035.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M036,M036,Mission,set_1_path_of_the_hokage,m036.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M037,M037,Mission,set_1_path_of_the_hokage,m037.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M038,M038,Mission,set_1_path_of_the_hokage,m038.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M039,M039,Mission,set_1_path_of_the_hokage,m039.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M040,M040,Mission,set_1_path_of_the_hokage,m040.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M041,M041,Mission,set_1_path_of_the_hokage,m041.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
M042,M042,Mission,set_1_path_of_the_hokage,m042.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N001,N001,Ninja,set_1_path_of_the_hokage,n001.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N002,N002,Ninja,set_1_path_of_the_hokage,n002.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N003,N003,Ninja,set_1_path_of_the_hokage,n003.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N004,N004,Ninja,set_1_path_of_the_hokage,n004.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N005,N005,Ninja,set_1_path_of_the_hokage,n005.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N006,N006,Ninja,set_1_path_of_the_hokage,n006.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N007,N007,Ninja,set_1_path_of_the_hokage,n007.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N008,N008,Ninja,set_1_path_of_the_hokage,n008.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N009,N009,Ninja,set_1_path_of_the_hokage,n009.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N010,N010,Ninja,set_1_path_of_the_hokage,n010.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N011,N011,Ninja,set_1_path_of_the_hokage,n011.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N012,N012,Ninja,set_1_path_of_the_hokage,n012.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N013,N013,Ninja,set_1_path_of_the_hokage,n013.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N014,N014,Ninja,set_1_path_of_the_hokage,n014.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N015,N015,Ninja,set_1_path_of_the_hokage,n015.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N016,N016,Ninja,set_1_path_of_the_hokage,n016.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N017,N017,Ninja,set_1_path_of_the_hokage,n017.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N018,N018,Ninja,set_1_path_of_the_hokage,n018.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N019,N019,Ninja,set_1_path_of_the_hokage,n019.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N020,N020,Ninja,set_1_path_of_the_hokage,n020.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N021,N021,Ninja,set_1_path_of_the_hokage,n021.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N022,N022,Ninja,set_1_path_of_the_hokage,n022.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N023,N023,Ninja,set_1_path_of_the_hokage,n023.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N024E,N024E,Ninja,set_1_path_of_the_hokage,n024e.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N025,N025,Ninja,set_1_path_of_the_hokage,n025.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N026,N026,Ninja,set_1_path_of_the_hokage,n026.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N027,N027,Ninja,set_1_path_of_the_hokage,n027.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N028E,N028E,Ninja,set_1_path_of_the_hokage,n028e.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N029,N029,Ninja,set_1_path_of_the_hokage,n029.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N030,N030,Ninja,set_1_path_of_the_hokage,n030.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N031,N031,Ninja,set_1_path_of_the_hokage,n031.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N032,N032,Ninja,set_1_path_of_the_hokage,n032.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N033,N033,Ninja,set_1_path_of_the_hokage,n033.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N034,N034,Ninja,set_1_path_of_the_hokage,n034.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N035,N035,Ninja,set_1_path_of_the_hokage,n035.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
N036,N036,Ninja,set_1_path_of_the_hokage,n036.webp,Set 1 Path Of The Hokage,0,0,['Fire'],,,,,,,,Common,
